adam	price	0.500000
ophold	for	0.058824
ophold	og	0.058824
opkald	fra	0.256410
opkald	til	0.179487
opkald	om	0.128205
opkald	som	0.076923
opkaldt	efter	1.000000
opleve	at	0.152000
opleve	en	0.096000
opleve	det	0.088000
opleve	et	0.048000
opleve	den	0.040000
opleve	hvordan	0.032000
opleve	de	0.024000
opleve	problemer	0.024000
opleve	noget	0.024000
oplevet	at	0.222222
oplevet	en	0.130719
oplevet	et	0.058824
oplevet	det	0.058824
oplevet	noget	0.058824
oplevet	i	0.045752
oplevet	så	0.026144
oplevet	den	0.026144
oplevet	på	0.019608
oplevet	problemer	0.019608
oplevet	hvordan	0.019608
oplysninger	om	0.295833
oplysninger	fra	0.075000
oplysninger	i	0.066667
oplysninger	som	0.054167
oplysninger	til	0.045833
oplysninger	er	0.045833
oplysninger	der	0.041667
oplysninger	var	0.025000
oplysninger	har	0.025000
oplysninger	og	0.016667
oplysninger	kan	0.012500
oplysninger	de	0.012500
oplysninger	vi	0.012500
oplysninger	ud	0.012500
oplysninger	for	0.012500
oplysningerne	om	0.285714
oplysningerne	fra	0.214286
oplysningerne	i	0.107143
oplysningerne	er	0.107143
opnå	det	0.117647
opnå	noget	0.088235
oppe	på	0.366667
oppe	i	0.191667
oppe	at	0.091667
oppe	imod	0.041667
oppe	omkring	0.041667
oppe	og	0.033333
oppe	som	0.033333
oppe	til	0.025000
oprindelige	folk	0.171429
optagelser	fra	0.291667
optagelser	af	0.166667
optagelser	og	0.125000
optræder	i	0.161290
optræder	på	0.129032
optræder	som	0.096774
ord	på	0.125984
ord	som	0.074803
ord	der	0.066929
ord	er	0.051181
ord	og	0.047244
ord	for	0.039370
ord	om	0.039370
ord	med	0.035433
ord	at	0.027559
ord	siger	0.027559
ord	ikke	0.023622
ord	fra	0.023622
ord	men	0.023622
ord	det	0.019685
ord	i	0.015748
ord	til	0.015748
ord	bliver	0.011811
ord	de	0.011811
ordre	til	0.476190
organiseret	og	0.176471
over	for	0.120064
over	at	0.109554
over	de	0.051592
over	en	0.046497
over	den	0.034395
over	hele	0.030892
over	det	0.029299
over	år	0.022611
over	i	0.018790
over	et	0.017197
over	midten	0.014331
over	to	0.012739
over	hvad	0.012420
over	hvor	0.010828
over	og	0.009236
over	på	0.009236
over	til	0.008917
over	hovedet	0.008599
over	danmark	0.007643
over	tre	0.007643
over	hvordan	0.007643
over	procent	0.007325
over	grader	0.007325
over	millioner	0.007006
over	grænsen	0.006369
over	kroner	0.005732
over	personer	0.005732
over	stregen	0.005732
over	sin	0.005414
over	landet	0.005096
over	sommeren	0.005096
over	tid	0.004777
over	halvdelen	0.004777
over	vinteren	0.004459
over	milliarder	0.004459
over	deres	0.004459
over	kilometer	0.004459
over	store	0.004140
over	os	0.004140
over	dem	0.004140
overbevisende	sejr	0.208333
overbevisende	med	0.125000
overbeviste	om	0.571429
overfald	på	0.428571
overfald	og	0.238095
overfald	i	0.142857
overgive	sig	0.666667
overleve	i	0.121212
overrasker	det	0.333333
overrasker	mig	0.250000
overskud	på	0.230769
overskud	i	0.128205
overskud	og	0.115385
overskud	til	0.102564
overskud	hos	0.038462
overskud	af	0.038462
overskud	fra	0.038462
overstået	og	0.151515
overstået	kapitel	0.090909
overstået	så	0.090909
overtager	posten	0.142857
overtager	sagen	0.107143
pakken	som	0.160000
pakken	på	0.120000
parat	til	0.818182
parti	der	0.119816
parti	og	0.096774
parti	i	0.064516
parti	har	0.050691
parti	med	0.041475
parti	på	0.036866
parti	hvor	0.032258
parti	som	0.027650
parti	for	0.023041
parti	at	0.023041
parti	er	0.023041
parti	så	0.023041
parti	siger	0.018433
parti	skal	0.013825
parti	kan	0.013825
parti	de	0.013825
parti	ikke	0.013825
partiet	har	0.065868
partiet	i	0.062874
partiet	ikke	0.041916
partiet	og	0.035928
partiet	er	0.035928
partiet	til	0.035928
partiet	vil	0.029940
partiet	der	0.023952
partiet	skal	0.023952
partiet	nu	0.017964
partiet	med	0.017964
partiet	at	0.017964
partiet	mener	0.014970
partiet	kan	0.014970
partiet	siger	0.011976
partiet	et	0.011976
partiet	de	0.011976
partiet	for	0.011976
partiet	havde	0.008982
partiet	skriver	0.008982
partiet	på	0.008982
partiet	kunne	0.008982
partiet	efter	0.008982
partiet	står	0.008982
partiet	blev	0.008982
partiet	siden	0.008982
partiet	venstre	0.008982
partiet	ud	0.008982
partiet	eller	0.008982
partiet	ligesom	0.008982
partiet	igen	0.008982
partner	i	0.270270
partner	og	0.135135
partner	som	0.081081
partner	på	0.081081
partner	der	0.081081
pas	og	0.148936
pas	på	0.148936
pas	eller	0.085106
pas	med	0.063830
pas	til	0.063830
patienter	der	0.174194
patienter	med	0.122581
patienter	i	0.083871
patienter	og	0.064516
patienter	som	0.051613
patienter	på	0.038710
patienter	til	0.032258
patienter	skal	0.025806
patienter	om	0.019355
patienter	siger	0.019355
patienter	fra	0.019355
patienter	har	0.019355
patienter	er	0.019355
personlige	stemmer	0.439024
personlige	oplysninger	0.085366
personlige	plan	0.060976
personlige	data	0.036585
personlige	træner	0.036585
personligt	at	0.106383
personligt	har	0.085106
personligt	mener	0.063830
piger	i	0.125000
piger	og	0.114583
piger	på	0.093750
piger	der	0.072917
piger	til	0.052083
piger	skal	0.041667
piger	bliver	0.031250
piger	han	0.031250
piger	havde	0.031250
pink	floyd	0.750000
pirater	i	0.250000
pistol	i	0.210526
pistol	og	0.157895
placere	et	0.181818
placere	ansvaret	0.136364
placere	sig	0.136364
pladser	i	0.246575
pladser	på	0.109589
pladser	til	0.082192
pladser	og	0.054795
pladser	er	0.054795
pladser	frem	0.041096
pladser	så	0.041096
planen	at	0.193370
planen	er	0.160221
planen	skal	0.077348
planen	var	0.060773
planen	i	0.044199
planen	om	0.038674
planen	for	0.027624
planen	vil	0.027624
planen	har	0.022099
planen	til	0.016575
planen	med	0.016575
planen	bliver	0.016575
planen	og	0.016575
planerne	om	0.347826
planerne	for	0.130435
planerne	er	0.108696
planerne	og	0.086957
planlægge	et	0.150000
plejede	at	0.875000
pointen	er	0.750000
politisk	leder	0.064865
politisk	side	0.059459
politisk	aftale	0.048649
politisk	handling	0.037838
politisk	og	0.037838
politisk	krise	0.027027
politisk	direktør	0.027027
politisk	pres	0.021622
politisk	beslutning	0.021622
politisk	vold	0.016216
politisk	chef	0.016216
politisk	parti	0.016216
politisk	spil	0.016216
politisk	niveau	0.016216
politisk	aktiv	0.016216
politisk	indflydelse	0.016216
politisk	redaktør	0.016216
porten	til	0.250000
positiv	for	0.238636
positiv	og	0.068182
positiv	effekt	0.068182
positiv	test	0.056818
positiv	i	0.056818
positiv	over	0.045455
positiv	udvikling	0.034091
positiv	når	0.034091
positivt	at	0.145161
positivt	på	0.096774
positivt	ud	0.080645
positivt	med	0.048387
positivt	om	0.048387
positivt	modtaget	0.048387
potentiale	for	0.195122
potentiale	i	0.195122
potentiale	til	0.170732
power	to	0.588235
pr	og	0.090909
pr	liter	0.090909
pres	på	0.383117
pres	fra	0.110390
pres	og	0.103896
pres	i	0.045455
pres	for	0.038961
pres	som	0.038961
pres	mod	0.025974
pres	de	0.019481
pres	der	0.019481
presse	og	0.155556
presse	på	0.133333
presse	dem	0.066667
prinsesse	marie	0.333333
prinsesse	diana	0.250000
pris	på	0.252101
pris	for	0.159664
pris	som	0.058824
pris	i	0.042017
pris	og	0.033613
pris	siger	0.033613
pris	end	0.033613
pris	er	0.025210
privat	og	0.137931
privat	ferie	0.051724
privat	g	0.051724
problem	for	0.143836
problem	med	0.102740
problem	at	0.102740
problem	i	0.068493
problem	siger	0.061644
problem	er	0.047945
problem	når	0.041096
problem	hvis	0.034247
problem	der	0.027397
problem	på	0.027397
problem	men	0.027397
problem	som	0.027397
problem	mener	0.020548
problem	så	0.020548
prøve	at	0.341176
prøve	kræfter	0.082353
prøve	noget	0.070588
prøve	på	0.058824
prøve	det	0.047059
prøve	af	0.035294
prøve	en	0.035294
prøve	de	0.035294
prøve	den	0.035294
prøvede	at	0.550000
prøvet	at	0.375000
prøvet	det	0.111111
prøvet	i	0.097222
prøvet	før	0.097222
prøvet	den	0.041667
psykolog	hos	0.166667
psykolog	og	0.125000
psykolog	ved	0.125000
publikum	til	0.088235
publikum	i	0.088235
publikum	og	0.068627
publikum	som	0.068627
publikum	er	0.049020
publikum	der	0.039216
publikum	på	0.039216
publikum	kan	0.029412
påstå	at	0.857143
påvirket	af	0.666667
rabat	på	0.588235
race	og	0.285714
radio	og	0.204082
radio	information	0.183673
radio	syv	0.061224
radio	tv	0.061224
ramme	om	0.134021
ramme	danmark	0.082474
ramme	de	0.061856
ramme	den	0.041237
ramme	et	0.041237
ramme	for	0.030928
ramme	mål	0.030928
ramme	en	0.030928
ramte	en	0.080808
ramte	i	0.060606
ramte	den	0.060606
ramte	danmark	0.040404
ramte	dem	0.040404
ramte	et	0.040404
rart	at	0.620690
rart	for	0.103448
rattet	i	0.478261
rattet	og	0.173913
reagerede	på	0.428571
redaktør	på	0.444444
redde	liv	0.063492
redde	de	0.063492
redde	sig	0.047619
redde	den	0.047619
regel	der	0.090909
regel	er	0.090909
regel	i	0.068182
regler	for	0.180233
regler	der	0.127907
regler	om	0.093023
regler	og	0.075581
regler	som	0.063953
regler	er	0.046512
regler	i	0.034884
regler	på	0.029070
regler	gælder	0.023256
regler	siger	0.017442
regler	betyder	0.017442
regler	træder	0.017442
regler	fra	0.017442
regler	bliver	0.017442
regler	ikke	0.017442
regler	skal	0.017442
regne	med	0.596154
regne	ud	0.192308
regne	på	0.076923
regner	med	0.658537
regner	ned	0.048780
regner	de	0.036585
regning	på	0.344828
regnskab	for	0.400000
rejse	til	0.132653
rejse	ind	0.061224
rejse	en	0.056122
rejse	med	0.056122
rejse	og	0.051020
rejse	hjem	0.045918
rejse	sig	0.045918
rejse	tilbage	0.035714
rejse	i	0.035714
rejse	fra	0.030612
rejse	ud	0.030612
rejse	på	0.025510
rejse	så	0.025510
rejse	videre	0.020408
rejse	tiltale	0.020408
rejse	som	0.015306
rejst	til	0.152174
rejst	tiltale	0.119565
rejst	ind	0.043478
rejst	rundt	0.043478
rejst	tre	0.043478
rejst	sig	0.032609
rejst	med	0.032609
rejst	for	0.032609
rejst	ud	0.032609
rejst	mod	0.032609
rejst	en	0.032609
rejste	sig	0.125000
rejste	til	0.100000
rekord	i	0.197368
rekord	på	0.144737
rekord	for	0.078947
rekord	der	0.052632
rekord	og	0.052632
rekord	var	0.039474
religiøse	leder	0.272727
repræsenterer	de	0.129032
repræsenterer	en	0.096774
repræsenterer	den	0.096774
respekt	for	0.687500
respekt	og	0.093750
restaurant	i	0.205128
restaurant	og	0.128205
restaurant	på	0.076923
restaurant	som	0.076923
restaurant	med	0.076923
restauranter	og	0.243902
restauranter	i	0.170732
restauranter	kan	0.073171
rester	af	0.714286
resultaterne	af	0.277778
resultaterne	fra	0.111111
resultaterne	ikke	0.083333
resultaterne	i	0.083333
retssagen	mod	0.352941
retssagen	mellem	0.044118
retssagen	er	0.044118
retter	sig	0.200000
retter	en	0.133333
retter	skarp	0.100000
rigtig	mange	0.200401
rigtig	meget	0.122244
rigtig	godt	0.098196
rigtig	god	0.084168
rigtig	gerne	0.030060
rigtig	rigtig	0.024048
rigtig	stor	0.016032
rigtig	svært	0.016032
rigtig	glade	0.014028
rigtig	glad	0.014028
rigtig	vigtigt	0.014028
rigtig	fint	0.010020
rigtig	skidt	0.010020
rigtig	sjovt	0.010020
rigtig	hårdt	0.010020
rigtig	gode	0.010020
rigtig	dårlig	0.008016
rigtig	flot	0.008016
rigtig	dårligt	0.008016
rigtig	fedt	0.008016
rigtig	og	0.008016
rigtig	at	0.008016
rigtig	noget	0.008016
rigtig	ked	0.008016
rigtig	spændende	0.006012
rigtig	dejligt	0.006012
rigtig	positivt	0.006012
rigtig	lang	0.006012
rigtig	ærgerligt	0.006012
rigtig	stærkt	0.006012
rigtig	høj	0.006012
rigtig	langt	0.006012
rigtige	retning	0.076389
rigtige	at	0.069444
rigtige	vej	0.048611
rigtige	sted	0.041667
rigtige	måde	0.041667
rigtige	side	0.041667
rigtige	beslutning	0.041667
rigtige	navn	0.027778
rigtige	for	0.027778
rigtige	svar	0.027778
rigtige	løsning	0.020833
rigtige	valg	0.020833
ringe	til	0.333333
ringe	på	0.066667
ringe	og	0.066667
ringe	hvis	0.040000
robert	skov	0.333333
rolle	i	0.505682
rolle	som	0.136364
rolle	for	0.073864
rolle	og	0.039773
rolle	er	0.028409
rolle	på	0.017045
rolle	siger	0.017045
roman	om	0.200000
roman	er	0.100000
russisk	gas	0.255507
russisk	olie	0.088106
russisk	side	0.088106
russisk	angreb	0.048458
russisk	energi	0.048458
russisk	kontrol	0.044053
russisk	og	0.026432
russisk	militær	0.022026
russisk	tv	0.022026
russisk	mand	0.017621
russisk	spion	0.013216
russisk	støttede	0.013216
russisk	eller	0.013216
russisk	territorium	0.013216
russisk	missil	0.013216
rute	på	0.088235
rute	mellem	0.088235
rute	i	0.088235
rydde	op	0.812500
ryge	ud	0.222222
ryge	og	0.111111
rygter	om	0.666667
ryste	på	0.187500
ryster	på	0.300000
rystet	over	0.416667
rystet	af	0.125000
råde	over	0.600000
rådgiver	for	0.156250
rådgiver	i	0.156250
rådgiver	regeringen	0.093750
rådgiver	og	0.093750
rådhuset	i	0.392857
rådhuset	og	0.107143
røde	kors	0.416000
røde	løber	0.112000
røde	og	0.032000
røde	plads	0.032000
røde	felt	0.024000
røde	hav	0.024000
røg	ud	0.185185
røg	i	0.123457
røg	og	0.098765
røg	fra	0.086420
røg	han	0.049383
røg	de	0.037037
røg	der	0.037037
rør	ned	0.272727
sagen	om	0.104668
sagen	og	0.069307
sagen	er	0.062235
sagen	mod	0.046676
sagen	i	0.045262
sagen	har	0.033946
sagen	til	0.031117
sagen	som	0.028289
sagen	skal	0.026874
sagen	for	0.022631
sagen	fra	0.021216
sagen	blev	0.018388
sagen	hvor	0.018388
sagen	med	0.018388
sagen	men	0.018388
sagen	der	0.014144
sagen	siger	0.012730
sagen	op	0.011315
sagen	kan	0.009901
sagen	ikke	0.008487
sagen	var	0.008487
sagen	at	0.007072
sagen	nærmere	0.007072
sagen	på	0.007072
sagen	skulle	0.007072
sagen	en	0.007072
sagen	skriver	0.007072
sagen	nu	0.007072
sagen	handler	0.007072
sagen	nægtet	0.005658
sagen	igen	0.005658
sagen	bliver	0.005658
sagen	før	0.005658
sagen	fortæller	0.005658
sagen	ved	0.005658
sagen	fortsætter	0.005658
sagen	hvis	0.005658
sagen	mellem	0.005658
sagen	så	0.005658
sagen	drejer	0.005658
sagerne	i	0.157895
sagerne	er	0.078947
sagt	at	0.307210
sagt	farvel	0.056426
sagt	ja	0.053292
sagt	til	0.043887
sagt	i	0.037618
sagt	nej	0.034483
sagt	så	0.031348
sagt	op	0.025078
sagt	på	0.025078
sagt	er	0.018809
sagt	noget	0.018809
sagt	det	0.018809
sagt	med	0.015674
sagt	eller	0.012539
sagt	fra	0.012539
sagt	om	0.012539
sagt	sit	0.012539
sagt	ikke	0.009404
sagt	jeg	0.009404
sagt	hvis	0.009404
samfund	og	0.120370
samfund	som	0.101852
samfund	i	0.064815
samfund	siger	0.046296
samfund	men	0.046296
samfund	skal	0.037037
samfund	at	0.037037
samfund	med	0.027778
samfund	så	0.027778
samfund	er	0.027778
samfund	hvor	0.027778
samfund	på	0.027778
samling	af	0.272727
samling	i	0.090909
sammenlignet	med	0.955882
samtlige	af	0.264151
samtlige	danske	0.056604
sande	at	0.333333
sande	og	0.133333
sande	efter	0.100000
sankt	hans	0.800000
satte	sig	0.184971
satte	en	0.057803
satte	gang	0.040462
satte	i	0.040462
satte	den	0.040462
satte	ind	0.034682
satte	et	0.034682
satte	de	0.028902
satte	hun	0.028902
satte	mig	0.028902
satte	det	0.028902
satte	ild	0.023121
satte	kursen	0.023121
satte	han	0.023121
satte	deres	0.017341
satte	fokus	0.017341
satte	alle	0.017341
satte	ham	0.017341
sejr	i	0.223975
sejr	på	0.220820
sejr	over	0.148265
sejr	for	0.053628
sejr	til	0.041009
sejr	mod	0.034700
sejr	og	0.022082
sejr	ved	0.015773
sejr	hjem	0.015773
sejr	der	0.015773
sejr	da	0.012618
sejr	er	0.009464
sejr	ude	0.009464
sejr	her	0.009464
sejre	i	0.396552
sejre	og	0.155172
sejre	for	0.068966
sejre	er	0.051724
sejre	på	0.051724
seksuelt	forhold	0.571429
sekunder	efter	0.122807
sekunder	og	0.096491
sekunder	hurtigere	0.061404
sekunder	før	0.052632
sekunder	langsommere	0.043860
sekunder	til	0.043860
sekunder	af	0.035088
sekunder	tilbage	0.035088
sekunder	på	0.035088
sekunder	foran	0.035088
sekunder	fra	0.026316
sekunder	igen	0.026316
sekunder	men	0.026316
sekunder	hvilket	0.026316
sekunder	op	0.026316
send	dit	0.666667
september	og	0.095238
september	i	0.071429
september	sidste	0.053571
september	hvor	0.041667
september	at	0.035714
september	var	0.035714
september	for	0.029762
september	klokken	0.029762
september	kom	0.023810
september	til	0.023810
september	eller	0.023810
september	har	0.023810
september	vandt	0.023810
september	skal	0.023810
september	er	0.023810
september	blev	0.023810
september	kl	0.017857
september	bliver	0.017857
september	måned	0.017857
september	men	0.017857
september	kunne	0.017857
september	på	0.017857
september	mens	0.017857
sex	med	0.436364
sex	og	0.109091
sex	i	0.072727
sex	samfund	0.054545
side	af	0.262712
side	om	0.064972
side	og	0.064972
side	er	0.053672
side	med	0.036723
side	har	0.031073
side	i	0.028249
side	siger	0.019774
side	kan	0.019774
side	så	0.019774
side	på	0.016949
side	at	0.016949
side	skal	0.014124
side	hvor	0.011299
side	kommer	0.011299
side	men	0.011299
side	vil	0.011299
side	står	0.011299
side	til	0.008475
side	mod	0.008475
side	eller	0.008475
side	som	0.008475
side	et	0.008475
side	skriver	0.008475
sigtet	for	0.797710
sigtet	i	0.076336
sigtet	efter	0.034351
sigtet	og	0.022901
sigtet	dem	0.011450
sikker	på	0.664516
sikker	og	0.032258
sikker	trafik	0.032258
sikker	måde	0.025806
sikker	sejr	0.019355
sikker	stil	0.019355
sikkerheden	i	0.297872
sikkerheden	på	0.170213
sikkerheden	og	0.085106
sikkerheden	selv	0.063830
sikret	sig	0.478261
sikret	en	0.144928
sikret	med	0.057971
simpelthen	ikke	0.326667
simpelthen	for	0.053333
simpelthen	så	0.046667
simpelthen	en	0.040000
simpelthen	fordi	0.040000
simpelthen	bare	0.033333
simpelthen	er	0.033333
simpelthen	nødt	0.033333
simpelthen	at	0.026667
simpelthen	være	0.020000
simpelthen	bedre	0.020000
sinde	at	0.700000
sindssygt	meget	0.150000
situation	hvor	0.141026
situation	i	0.111111
situation	som	0.098291
situation	for	0.068376
situation	er	0.055556
situation	og	0.042735
situation	siger	0.038462
situation	der	0.034188
situation	vi	0.034188
situation	har	0.021368
situation	med	0.021368
situation	at	0.021368
situation	vil	0.017094
situation	men	0.017094
situation	mellem	0.012821
situation	på	0.012821
sjette	gang	0.100000
sjette	ende	0.100000
sjette	og	0.100000
sjette	år	0.100000
sjov	med	0.190476
sjov	og	0.142857
sjove	og	0.333333
sjovere	at	0.555556
sjovt	at	0.364865
sjovt	siger	0.121622
sjovt	og	0.121622
sjovt	men	0.067568
sjovt	med	0.067568
sjovt	nok	0.054054
sjældent	at	0.174757
sjældent	i	0.058252
sjældent	syn	0.048544
sjældent	været	0.029126
sjældent	som	0.029126
sjældent	og	0.029126
sjældent	er	0.029126
sjældent	de	0.029126
sjældent	på	0.029126
skaber	en	0.142857
skaber	stor	0.091837
skaber	det	0.061224
skaber	den	0.051020
skaber	et	0.051020
skaber	de	0.030612
skaber	opmærksomhed	0.030612
skabt	en	0.143750
skabt	af	0.100000
skabt	et	0.093750
skabt	til	0.062500
skabt	i	0.031250
skabt	ved	0.025000
skabt	det	0.025000
skabt	på	0.018750
skabt	frygt	0.018750
skabt	de	0.018750
skabt	for	0.018750
skabt	den	0.018750
skabt	stor	0.018750
skabt	røre	0.018750
skader	på	0.307087
skader	i	0.102362
skader	og	0.055118
skader	som	0.055118
skader	efter	0.039370
skader	men	0.031496
skader	ved	0.023622
skaderne	på	0.350000
skaderne	er	0.250000
skaderne	og	0.150000
skadet	i	0.200000
skam	at	0.157895
skam	og	0.157895
skammer	sig	0.428571
skat	i	0.118644
skat	på	0.118644
skat	og	0.084746
skat	er	0.067797
skat	der	0.067797
skat	til	0.067797
skib	med	0.129032
skib	i	0.096774
skibet	er	0.070175
skibet	i	0.052632
skibet	var	0.052632
skibet	der	0.052632
skibet	har	0.052632
skidt	start	0.125000
skidt	ud	0.125000
skidt	for	0.107143
skidt	at	0.089286
skidt	til	0.071429
skidt	siger	0.053571
skiftet	ud	0.222222
skiftet	ind	0.155556
skiftet	fra	0.144444
skiftet	til	0.111111
skiftet	mellem	0.033333
skiltet	med	0.187500
skinner	og	0.200000
skipper	og	0.300000
skjorte	og	0.428571
skjul	på	0.875000
sko	og	0.280000
skolen	i	0.110497
skolen	og	0.099448
skolen	har	0.082873
skolen	er	0.071823
skolen	som	0.033149
skolen	ikke	0.027624
skolen	fordi	0.027624
skolen	siger	0.027624
skolen	skal	0.022099
skolen	men	0.022099
skolen	eller	0.016575
skolen	var	0.016575
skolens	elever	0.178571
skolens	lærere	0.142857
skræk	og	0.428571
skudt	i	0.355140
skudt	og	0.140187
skudt	ned	0.046729
skudt	under	0.028037
skudt	sig	0.028037
skudt	af	0.028037
skudt	et	0.028037
skuffelse	over	0.222222
skuffelse	i	0.111111
skyder	med	0.142857
skyld	i	0.379747
skyld	at	0.088608
skyld	og	0.075949
skyld	men	0.037975
skyldes	at	0.388693
skyldes	det	0.081272
skyldes	blandt	0.074205
skyldes	en	0.067138
skyldes	ifølge	0.049470
skyldes	især	0.031802
skyldes	ikke	0.028269
skyldes	de	0.024735
skyldes	den	0.024735
skyldes	flere	0.017668
skyldes	både	0.010601
skyldes	formentlig	0.010601
skyldes	i	0.010601
skyldes	et	0.010601
skyldes	to	0.010601
skævt	og	0.230769
skævt	smil	0.230769
slapper	af	0.750000
slet	ikke	0.937743
slet	ingen	0.027237
slet	og	0.011673
slip	på	0.857143
slippe	for	0.222222
slippe	af	0.148148
slippe	sit	0.055556
slog	fast	0.050633
slog	de	0.050633
slog	til	0.050633
slog	den	0.044304
slog	sig	0.037975
slog	igennem	0.031646
slog	alarm	0.031646
slog	i	0.031646
slog	ned	0.031646
slog	på	0.031646
slog	en	0.025316
slog	han	0.025316
slog	og	0.025316
slog	ud	0.018987
slog	nemlig	0.018987
slog	ham	0.018987
slog	dørene	0.018987
slottet	i	0.350000
slut	med	0.446281
slut	og	0.074380
slut	for	0.074380
slut	endnu	0.049587
slut	nu	0.041322
slut	i	0.033058
slut	siger	0.024793
slut	er	0.024793
slutter	med	0.091954
slutter	på	0.068966
slutter	den	0.057471
slutter	søndag	0.057471
slutter	i	0.045977
slutter	sig	0.045977
slutter	de	0.034483
slutter	han	0.034483
slutter	hun	0.034483
slår	fast	0.132075
slår	han	0.084906
slår	til	0.066038
slår	dog	0.056604
slår	sig	0.047170
slår	samtidig	0.037736
slår	dørene	0.028302
slår	hun	0.028302
slår	også	0.028302
smertefuldt	at	0.750000
smider	han	0.375000
smukt	og	0.173913
småt	er	0.281250
småt	begyndt	0.125000
småt	ved	0.093750
snarere	en	0.142857
snarere	at	0.142857
snarere	tværtimod	0.107143
snor	i	0.300000
snuppe	en	0.307692
snuppe	sejren	0.230769
snyd	med	0.500000
social	og	0.589744
social	kontrol	0.179487
sociale	og	0.093750
sociale	i	0.062500
sociale	myndigheder	0.046875
sociale	liv	0.046875
sodavand	og	0.666667
sofaen	og	0.333333
solgt	til	0.180000
solgt	for	0.146667
solgt	i	0.046667
solgt	sin	0.040000
solgt	på	0.040000
solgt	over	0.033333
solgt	mere	0.026667
solgt	billetter	0.026667
solgt	som	0.020000
solgt	via	0.020000
solgt	en	0.020000
solgt	og	0.020000
solgt	af	0.020000
solgte	biler	0.108108
som	er	0.064542
som	en	0.062766
som	har	0.040305
som	de	0.029563
som	det	0.027077
som	et	0.025302
som	den	0.025124
som	i	0.025036
som	vi	0.018821
som	han	0.017578
som	ikke	0.015181
som	følge	0.015004
som	kan	0.013583
som	blev	0.013317
som	skal	0.012429
som	man	0.012429
som	var	0.011985
som	om	0.010742
som	hun	0.010298
som	jeg	0.009322
som	muligt	0.008967
som	også	0.008878
som	for	0.007812
som	nu	0.007013
som	vil	0.006126
som	nummer	0.005682
som	helst	0.005593
som	blandt	0.005238
som	alle	0.005149
som	der	0.005149
som	formand	0.004794
som	på	0.004616
som	ny	0.004616
som	at	0.004261
som	bliver	0.004173
som	havde	0.004173
som	tidligere	0.003995
som	står	0.003995
som	noget	0.003906
som	tv	0.003906
sorte	tal	0.090909
sorte	marked	0.054545
sorte	og	0.054545
sorte	sko	0.054545
spanske	avis	0.100000
spanske	stjerne	0.075000
spanske	og	0.075000
spild	af	0.461538
spild	lokalt	0.307692
spille	en	0.102113
spille	på	0.095070
spille	med	0.091549
spille	i	0.077465
spille	sig	0.059859
spille	for	0.059859
spille	fodbold	0.042254
spille	mod	0.038732
spille	ind	0.021127
spille	om	0.021127
spille	sammen	0.021127
spille	kampe	0.017606
spille	og	0.017606
spille	fire	0.014085
spille	tennis	0.014085
spille	et	0.014085
spille	igen	0.010563
spille	den	0.010563
spille	bold	0.010563
spille	op	0.010563
spille	kamp	0.010563
spille	sin	0.010563
spillede	en	0.139535
spillede	sig	0.098837
spillede	i	0.093023
spillede	for	0.046512
spillede	mod	0.034884
spillede	han	0.034884
spillede	på	0.034884
spillede	med	0.029070
spillede	kampe	0.029070
spillede	hele	0.023256
spillede	sin	0.023256
spillede	søndag	0.017442
spillede	op	0.017442
spillede	de	0.017442
spillede	godt	0.017442
spillere	i	0.101695
spillere	der	0.097458
spillere	og	0.063559
spillere	som	0.055085
spillere	på	0.038136
spillere	har	0.033898
spillere	er	0.033898
spillere	med	0.029661
spillere	fra	0.029661
spillere	til	0.025424
spillere	efter	0.021186
spillere	så	0.016949
spillere	for	0.016949
spillere	siger	0.012712
spillere	at	0.012712
spillere	ikke	0.012712
spillere	var	0.012712
spillere	blev	0.012712
spise	frokost	0.075472
spise	en	0.075472
spise	i	0.056604
spise	og	0.056604
spiser	i	0.076923
spiser	de	0.076923
spiser	det	0.076923
spiser	og	0.076923
spændende	at	0.181818
spændende	og	0.136364
spændende	ud	0.034091
spændende	fordi	0.034091
spørger	man	0.285714
spørger	hvorfor	0.079365
spørger	om	0.071429
spørger	ham	0.031746
spørger	du	0.031746
spørger	os	0.023810
spørger	han	0.023810
spørger	efter	0.023810
spørger	hvordan	0.023810
spørgsmålet	om	0.392157
spørgsmålet	er	0.326797
spørgsmålet	til	0.032680
spørgsmålet	hvor	0.026144
spørgsmålet	og	0.019608
spørgsmålet	i	0.019608
stadig	er	0.099581
stadig	ikke	0.069182
stadig	i	0.047170
stadig	en	0.040881
stadig	at	0.035639
stadig	et	0.030398
stadig	på	0.026205
stadig	være	0.025157
stadig	har	0.020964
stadig	kan	0.017820
stadig	flere	0.012579
stadig	var	0.012579
stadig	til	0.010482
stadig	med	0.010482
stadig	mange	0.009434
stadig	meget	0.009434
stadig	mere	0.009434
stadig	for	0.008386
stadig	den	0.007338
stadig	større	0.007338
stadig	masser	0.007338
stadig	vil	0.007338
stadig	kunne	0.006289
stadig	gerne	0.006289
stadig	bliver	0.006289
stadig	og	0.006289
stadig	skal	0.006289
stadig	muligt	0.006289
stadig	som	0.005241
stadig	havde	0.005241
stadig	godt	0.005241
stadig	nå	0.005241
stadig	brug	0.005241
stadig	de	0.005241
stadig	lang	0.005241
stadig	om	0.004193
stadig	stor	0.004193
stadig	svært	0.004193
stadig	komme	0.004193
stadig	står	0.004193
stemte	for	0.228571
stemte	på	0.142857
